filename,line_number,comment
spreed_repo\l10n\de.js,593,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, Video- & Audiokonferenzen mittels WebRTC\n\n* 💬 **Chat-Integration!** Nextcloud Talk bietet einen einfachen Text-Chat. Das erlaubt es Dir, Dateien von deiner Nextcloud zu teilen und andere Teilnehmer zu erwähnen.\n* 👥 **Private-, Gruppen-, Öffentliche- und passwortgeschützte Anrufe!** Einfach jemanden oder eine ganze Gruppe einladen oder einen öffentlichen Link versenden um einen Anruf zu starten.\n* 💻 **Screen-Sharing!** Teile deinen Bildschirm mit den Gesprächsteilnehmern. Du musst nur Firefox in Version 66 (oder neuer), neuesten Edge, Chrome 72 (oder neuer) oder Chrome 49 mit dieser [Chrome-Erweiterung](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) verwenden.\n* 🚀 **Integration in andere Nextcloud-Apps!** Wie Dateien, Adressverwaltung und Deck - weitere werden kommen.\n\nUnd in Arbeit für die [kommenden Versionen](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), um Benutzer anderer Nextclouds anzurufen"","
spreed_repo\l10n\de_DE.js,593,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, Video- & Audiokonferenzen mittels WebRTC\n\n* 💬 **Chat-Integration!** Nextcloud Talk bietet einen einfachen Text-Chat. Das erlaubt es Ihnen, Dateien von Ihrer Nextcloud zu teilen und andere Teilnehmer zu erwähnen.\n* 👥 **Private-, Gruppen-, Öffentliche- und passwortgeschützte Anrufe!** Einfach jemanden oder eine ganze Gruppe einladen oder einen öffentlichen Link versenden um einen Anruf zu starten.\n* 💻 **Screen-Sharing!** Teilen Sie Ihren Bildschirm mit den Gesprächsteilnehmern. Sie müssen nur Firefox in Version 66 (oder neuer), neuesten Edge, Chrome 72 (oder neuer) oder Chrome 49 mit dieser [Chrome-Erweiterung](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) verwenden.\n* 🚀 **Integration in andere Nextcloud-Apps!** Wie Dateien, Adressverwaltung und Deck - weitere werden kommen.\n\nUnd in Arbeit für die [kommenden Versionen](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), um Benutzer anderer Nextclouds anzurufen"","
spreed_repo\l10n\en_GB.js,593,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video & audio-conferencing using WebRTC\n\n* 💬 **Chat integration!** Nextcloud Talk comes with a simple text chat. Allowing you to share files from your Nextcloud and mentioning other participants.\n* 👥 **Private, group, public and password protected calls!** Just invite somebody, a whole group or send a public link to invite to a call.\n* 💻 **Screen sharing!** Share your screen with participants of your call. You just need to use Firefox version 66 (or newer), latest Edge or Chrome 72 (or newer, also possible using Chrome 49 with this [Chrome extension](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"","
spreed_repo\l10n\es.js,585,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video y audio conferencias mediante WebRTC\n\n* 💬 **Chats integrados!** Nextcloud Talk incluye un chat de texto simple. Te permite compartir archivos desde tu Nextcloud y mencionar a otros participantes.\n* 👥 **Llamadas privadas, de grupo o públicas y protegidas con contraseña.** Simplemente invita a una persona, un grupo entero o envía un enlace público para invitar a una llamada.\n* 💻 **Compartir pantalla** Comparte tu pantalla con los participantes de tu llamada. Solo necesitas Firefox 66 (o más moderna) el último Edge o Chrome 72 (o más reciente, aunque también es posible usando Chrome 49 con esta [extensión de Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integración con otras apps de Nextcloud** como Archivos, Contactos y Deck. Hay más por llegar.\n\nY estamos trabajando para las [próximas versiones](https://github.com/nextcloud/spreed/milestones/) en:\n* ✋ [Llamadas federadas](https://github.com/nextcloud/spreed/issues/21), para llamar a usuarios de otros Nextclouds"","
spreed_repo\l10n\eu.js,566,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Txata, bideo-konferentziak eta audio-konferentziak WebRTC erabiliz\n\n* 💬 **Txat integrazioa!** Nextcloud Talk testu txat sinple batekin dator, fitxategiak partekatzea eta beste parte-hartzaileak aipatzea ahalbidetzen dizuna.\n* 👥 **Dei pribatuak, talde deiak, dei publikoak eta pasahitzez babestutakoak!** Gonbidatu norbait, talde oso bat edo bidali esteka publikoa dei batera gonbidatzeko.\n* 💻 **Pantaila partekatzea!** Partekatu zure pantaila zure deiaren parte-hartzaileekin. Erabili Firefox 52 bertsioa (edo berriagoa), azken Edge, edo Chrome 72 (edo berriagoa, baita ere posible da Chrome 49 erabiltzea [Chrome gehigarri](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) honekin).\n* 🚀 **Beste Nextcloud aplikazioekin integrazioa** Esaterako Files, Contacts eta Deck. Gehiago etortzeko.\n\nEta [hurrengo bertsiotarako](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Dei federatuak](https://github.com/nextcloud/spreed/issues/21), beste Nextcloud batzuetako jendea deitzeko"","
spreed_repo\l10n\fr.js,593,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Messagerie instantanée, video & conférence audio par WebRTC\n\n* 💬 **Integration de la messagerie instantanée !** Nextcloud Talk propose une simple messagerie instantanée en mode texte. Elle vous permet de partager des fichiers issus de Nextcloud et de mentionner les autres utilisateurs.\n* 👥 **Appels privés, de groupes, publics et protégés par mot de passe !** Invitez simplement quelqu'un, un groupe entier ou envoyez un lien public pour inviter des participants à l'appel.\n* 💻 **Partage d'écran !** Partagez votre écran avec les participants à l'appel. Vous devez juste utiliser Firefox version 66 (ou plus récente), la dernière version de Edge ou Chrome 72 (ou plus récent, il est aussi possible d'utiliser Chrome 49 avec cette  [extension Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration avec les autres applications Nextcloud** comme Fichiers, Contacts and Deck. D'autres encore à venir.\n\nEt à venir pour les  [prochaines versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Appels fédérés](https://github.com/nextcloud/spreed/issues/21), pour appeler des utilisateurs d'autres serveurs Nextclouds"","
spreed_repo\l10n\gl.js,585,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video e audioconferencias usando WebRTC\n\n* 💬 **Integración de chat!** Nextcloud Talk inclúe un sinxelo chat de texto. Permíteche compartir ficheiros desde o teu Nextcloud e mencionar a outros participantes.\n* 👥 **Chamadas privadas, grupais, públicas e protexidas por contrasinal!** Só tes que invitar a alguén, a un grupo enteiro ou enviar unha ligazón pública para invitar a unha chamada.\n* 💻 **Compartir pantalla!** Comparte a túa pantalla cos participantes da túa chamada. Só tes que usar a versión 66 de Firefox (ou máis recente), o Edge máis recente ou Chrome 72 (ou máis recente, tamén é posible usar Chrome 49 con esta [Chrome extension](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integración con outras aplicacións de Nextcloud** como Ficheiros, Contactos e Deck. Máis por vir.\n\nE nos traballos para as [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), para chamar a persoas noutros Nextclouds"","
spreed_repo\l10n\hr.js,518,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Razmjena poruka, videopozivi i glasovne konferencije putem WebRTC-a\n\n* 💬 **Integrirana razmjena poruka!** Nextcloud Talk se isporučuje sa značajkom jednostavne razmjene tekstnih poruka koja vam omogućuje dijeljenje datoteka s vašeg Nextclouda i spominjanje ostalih sudionika.\n* 👥 **Privatni, grupni, javni i zaporkom zaštićeni pozivi!** Pozovite željenu osobu, cijelu grupu ili pošaljite javnu poveznicu s pozivom za sudjelovanje u pozivu.\n* 💻 **Dijeljenje zaslona!** Podijelite sadržaj svojeg zaslona sa sudionicima poziva. Potreban je preglednik Firefox inačice 66 (ili noviji), najnoviji Edge ili Chrome 72 (ili noviji, također može i Chrome 49) s ovim [proširenjem](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol).\n* 🚀 **Integracija s drugim Nextcloudovim aplikacijama** kao što su Datoteke, Kontakti i Deck. Ubrzo stiže podrška za još aplikacija.\n\nTakođer su nove značajke u planu za [dolazeće inačice](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Udruženi pozivi](https://github.com/nextcloud/spreed/issues/21) za pozivanje ljudi iz drugih Nextcloudova"","
spreed_repo\l10n\hu.js,579,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Csevegés, video- és audiokonferencia WebRTC segítségével\n\n* 💬 **Csevegés-integráció!** A Nextcloud Beszélgetés egy egyszerű szöveges csevegővel érkezik. Lehetővé teszi a fájlok megosztását a Nextcloudról, és megemlíthetők a résztvevők.\n* 👥 **Privát, csoportos, nyilvános és jelszóval védett hívások!** Csak hívjon meg valakit, egy teljes csoportot vagy küldjön nyilvános hivatkozást, hogy meghívjon valakit egy hívásba.\n* 💻 **Képernyőmegosztás!** A képernyője megosztása a hívás résztvevőivel. Csak a Firefox 66-os (vagy újabb) verziójára van szüksége, a legfrissebb Edge-re vagy a Chrome 72-es (vagy újabb) verziójával. De ezzel a [Chrome kiegészítővel](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) a Chrome 49-es verziójától kezdve is működhet.\n* 🚀 **Integráció a többi Nextcloud alkalmazással,** mint a Fájlok, Névjegyek vagy a Kártyák. Továbbiak készülőben.\n\nÉs készülőben az [elkövetkező verziókhoz](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Föderált hívások](https://github.com/nextcloud/spreed/issues/21), hogy más Nextcloud példányokon lévő felhasználókat hívhasson"","
spreed_repo\l10n\it.js,526,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video e audio conferenza utilizzando WebRTC\n\n* 💬 **Integrazione della chat!** Nextcloud Talk fornisce una semplice chat testuale. Consente di condividere file dal tuo Nextcloud e menzionare altri partecipanti.\n* 👥 **Chiamate private, di gruppo, pubbliche e protette con password!** Ti basta invitare qualcuno, un intero gruppo o inviare un collegamento pubblico per invitare a una chiamata.\n* 💻 **Condivisione dello schermo!** Condividi il tuo schermo con i partecipanti alla tua chiamata. Devi utilizzare Firefox versione 66 (o successivo), l'ultimo Edge o Chrome 72 (o successivo\n(o più recente, è possibile utilizzare anche Chrome 49 con questa [estensione di Chrome] (https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integrazione con altre applicazioni di Nextcloud!** come File, Contatti e Deck. Altre arriveranno.\n\nSiamo impegnati nello sviluppo delle [prossime versioni](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Chiamate federate](https://github.com/nextcloud/spreed/issues/21), per chiamare persone su altri server Nextcloud"","
spreed_repo\l10n\ja.js,539,"//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* 🚀 **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ✋ [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""WebRTCを使用したチャット、ビデオ、音声会議\n\n* 💬 **チャット統合！** Nextcloudトークにはシンプルなテキストチャットが付属しています。 Nextcloudからファイルを共有し、他の参加者と話しをすることを許可します。\n* 👥 **プライベート、グループ、パブリック、そしてパスワードで保護された通話！** ユーザーまたはグループ全体を招待するか、パブリックリンクを送信して通話に招待します。\n* 💻 **画面共有！** 画面を通話の参加者と共有します。 この [Chrome extension] では、Firefoxバージョン66 (以降)、最新のEdgeまたはChrome 72 (以降、または [Chrome extension](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)を使ったChrome 49)を使用する必要があります。\n* 🚀 **他のNextcloudアプリとの統合** ファイル、連絡先、デッキなど。More to come.\n\nそして [次のバージョン](https://github.com/nextcloud/spreed/milestones/)で使えるようになるのは :\n* ✋ 他のNextcloudの利用者と通話ができる[Federated calls](https://github.com/nextcloud/spreed/issues/21)です。"","
